gene,treatment1_mean,treatment2_mean,log2FoldChange,padj,gene_name,gene_def
tps:THAPSDRAFT_264366,0,1.7489488338583,3.36960803568072,NA,NA,tps:THAPSDRAFT_264366  hypothetical protein
tps:THAPSDRAFT_264384,58.048772018507,39.430561722786,-0.561066098617669,0.883673986565227,NA,tps:THAPSDRAFT_264384  hypothetical protein
tps:THAPSDRAFT_264387,15.3281999814723,20.8961715271771,0.451378048401363,0.93275458707166,NA,tps:THAPSDRAFT_264387  hypothetical protein
tps:THAPSDRAFT_264391,44.5394604238188,44.874708338648,0.00458985788692,1,NA,tps:THAPSDRAFT_264391  hypothetical protein
tps:THAPSDRAFT_264410,2.80248262480226,2.32063181257751,-0.271091994906601,NA,NA,tps:THAPSDRAFT_264410  transporter
tps:THAPSDRAFT_264413,54.8782466477651,80.3474842627268,0.545112963132823,0.823841025549683,NA,tps:THAPSDRAFT_264413  hypothetical protein
tps:THAPSDRAFT_264440,1.48633690703655,0.426028815623719,-1.77286119283892,NA,NA,tps:THAPSDRAFT_264440  mercuric reductase
tps:THAPSDRAFT_2645,68.443761019738,37.4625061368684,-0.871137850402961,0.702755267641676,NA,tps:THAPSDRAFT_2645  predicted protein
tps:THAPSDRAFT_264573,7.85204390892311,18.5818901073,1.25292826256589,0.80933039313116,NA,tps:THAPSDRAFT_264573  hypothetical protein
tps:THAPSDRAFT_264577,0,0,0,NA,NA,tps:THAPSDRAFT_264577  family 19 glycoside hydrolase domain-containing protein
tps:THAPSDRAFT_264582,1.48633690703655,0,-3.41066512344756,NA,NA,tps:THAPSDRAFT_264582  hypothetical protein
tps:THAPSDRAFT_2646,0,6.32175795603085,5.21570552509248,NA,NA,tps:THAPSDRAFT_2646  predicted protein
tps:THAPSDRAFT_264603,0,0.581742169458343,1.75938944052426,NA,NA,tps:THAPSDRAFT_264603  hypothetical protein
tps:THAPSDRAFT_264621,39.2508946047767,23.220294671674,-0.750307837771416,0.768624732135338,NA,tps:THAPSDRAFT_264621  uncharacterized protein
tps:THAPSDRAFT_264631,34.4351077952876,7.38069937773219,-2.22731959134614,0.214960926730096,NA,tps:THAPSDRAFT_264631  uncharacterized protein
tps:THAPSDRAFT_264653,31.539587216203,26.2720451422886,-0.26104920995541,0.963997854733457,NA,tps:THAPSDRAFT_264653  uncharacterized protein
tps:THAPSDRAFT_264655,97.9634256719733,58.5760578867004,-0.742165465161758,0.604356990415969,NA,tps:THAPSDRAFT_264655  hypothetical protein
tps:THAPSDRAFT_264671,2.22950536055483,0,-3.99179703689612,NA,NA,tps:THAPSDRAFT_264671  hypothetical protein
tps:THAPSDRAFT_264699,4.02559038828567,0,-4.85346760973214,NA,NA,tps:THAPSDRAFT_264699  rcc1-repeat-containing protein
tps:THAPSDRAFT_2647,24.6924024551206,3.89899151811268,-2.6505410672645,0.154848379111032,NA,tps:THAPSDRAFT_2647  predicted protein
tps:THAPSDRAFT_264727,0.601564082320129,8.00050101183627,3.72558958707588,NA,NA,tps:THAPSDRAFT_264727  hypothetical protein
tps:THAPSDRAFT_264730,4.63576168983534,3.850435621266,-0.268674061587231,NA,NA,tps:THAPSDRAFT_264730  hypothetical protein
tps:THAPSDRAFT_264740,0,0.290871084729172,0.668166596681585,NA,NA,tps:THAPSDRAFT_264740  ABC transporter
tps:THAPSDRAFT_264761,0,0,0,NA,NA,tps:THAPSDRAFT_264761  LigaseIV; ATP dependent DNA ligase
tps:THAPSDRAFT_264773,11.562714716051,0,-6.37864749835726,NA,NA,tps:THAPSDRAFT_264773  ABC transporter
tps:THAPSDRAFT_264776,8.52835492615241,9.20073078179012,0.117678933407572,NA,NA,"tps:THAPSDRAFT_264776  CLPB2; member of the clp superfamily, regulatory beta subunit"
tps:THAPSDRAFT_264782,27.9346564621363,21.6272901852142,-0.364779008463552,0.967242553821971,NA,tps:THAPSDRAFT_264782  hypothetical protein
tps:THAPSDRAFT_2648,85.4752612129102,79.9842053559679,-0.092302773576832,0.984937763163476,NA,tps:THAPSDRAFT_2648  predicted protein
tps:THAPSDRAFT_264811,0,2.98220170936604,4.13523393352569,NA,NA,tps:THAPSDRAFT_264811  hypothetical protein
tps:THAPSDRAFT_264816,46.9122587350418,31.3074087357796,-0.584270926539004,0.891868841159773,NA,tps:THAPSDRAFT_264816  mismatch repair protein MutS
tps:THAPSDRAFT_264834,28.1999916452902,14.0948060270286,-1.00285568355866,0.754770824783705,NA,tps:THAPSDRAFT_264834  hypothetical protein
tps:THAPSDRAFT_264851,37.841861062968,24.6974077622367,-0.606457942743699,0.902191129196184,NA,tps:THAPSDRAFT_264851  hypothetical protein
tps:THAPSDRAFT_264858,26.0324725210396,23.318280948291,-0.154000698924689,0.984564779043508,NA,tps:THAPSDRAFT_264858  hypothetical protein
tps:THAPSDRAFT_264883,7.61776044374735,4.48073368757102,-0.76106430300315,NA,NA,tps:THAPSDRAFT_264883  hypothetical protein
tps:THAPSDRAFT_264885,1.48633690703655,0.257847979175279,-2.4488842049719,NA,NA,tps:THAPSDRAFT_264885  small GTPase
tps:THAPSDRAFT_264918,1.05291657421257,8.61636054511462,2.99054279618275,NA,NA,tps:THAPSDRAFT_264918  amino acid transporter
tps:THAPSDRAFT_264925,0,0,0,NA,NA,tps:THAPSDRAFT_264925  hypothetical protein
tps:THAPSDRAFT_264937,0,0,0,NA,NA,tps:THAPSDRAFT_264937  hypothetical protein
tps:THAPSDRAFT_264946,1.12802236942641,1.16348433891669,0.019997432614351,NA,NA,tps:THAPSDRAFT_264946  hypothetical protein
tps:THAPSDRAFT_2659,0,0,0,NA,NA,tps:THAPSDRAFT_2659  predicted protein
tps:THAPSDRAFT_2660,76.9321567482041,43.7177806403297,-0.814616040103749,0.57811986334239,NA,tps:THAPSDRAFT_2660  predicted protein
tps:THAPSDRAFT_2673,2.32254331483712,5.71508082134487,1.29503274748659,NA,NA,tps:THAPSDRAFT_2673  predicted protein
tps:THAPSDRAFT_2674,138.36780544356,112.906293205079,-0.289077497275741,0.876557243249176,NA,tps:THAPSDRAFT_2674  predicted protein
tps:THAPSDRAFT_2678,11.1300121038364,26.5421408287352,1.24016590264079,0.811267896089233,NA,tps:THAPSDRAFT_2678  predicted protein
tps:THAPSDRAFT_2679,2.69412754159626,3.35836059453449,0.305162950818399,NA,NA,tps:THAPSDRAFT_2679  predicted protein
tps:THAPSDRAFT_267946,0.601564082320129,0.941724773974277,0.64700511841788,NA,NA,tps:THAPSDRAFT_267946  predicted protein
tps:THAPSDRAFT_267957,58.8080339213844,25.0742101367649,-1.23972066857584,0.573667363093186,NA,tps:THAPSDRAFT_267957  translation elongation factor ef-1 alpha
tps:THAPSDRAFT_267963,1.80469224696039,1.03139191670112,-0.812031679827997,NA,NA,tps:THAPSDRAFT_267963  hypothetical protein
tps:THAPSDRAFT_267977,0,1.88038423926958,3.46231444409893,NA,NA,tps:THAPSDRAFT_267977  hypothetical protein
tps:THAPSDRAFT_267987,1.57937486131885,0.426028815623719,-1.87467573803244,NA,NA,tps:THAPSDRAFT_267987  CYS2; cysteine synthase
tps:THAPSDRAFT_268003,28.3727978647058,13.9802039190741,-1.03025326199844,0.754770824783705,NA,tps:THAPSDRAFT_268003  hypothetical protein
tps:THAPSDRAFT_268011,18.2598380169451,0.426028815623719,-5.28849152567894,NA,NA,tps:THAPSDRAFT_268011  hypothetical protein
tps:THAPSDRAFT_268024,16.9595770184731,10.2159328903942,-0.730680303820557,0.937426671021073,NA,tps:THAPSDRAFT_268024  hypothetical protein
tps:THAPSDRAFT_268043,14.8372471521983,13.8463602217881,-0.102529678671546,0.995754201142204,NA,tps:THAPSDRAFT_268043  predicted protein
tps:THAPSDRAFT_268044,149.680321758596,138.144497556459,-0.120329729481647,0.972693801064287,NA,tps:THAPSDRAFT_268044  predicted protein
tps:THAPSDRAFT_268054,5.94534762814621,0,-5.41343428695083,NA,NA,tps:THAPSDRAFT_268054  hypothetical protein
tps:THAPSDRAFT_268060,18.2383199688712,17.6650867711088,-0.03879781466614,0.997158092491632,NA,tps:THAPSDRAFT_268060  hypothetical protein
tps:THAPSDRAFT_268064,0,2.32696867783337,3.76857684429019,NA,NA,tps:THAPSDRAFT_268064  hypothetical protein
tps:THAPSDRAFT_268127,269.365047451435,225.258160442914,-0.256759180136534,0.866777382512226,NA,tps:THAPSDRAFT_268127  Lhcf9; fucoxanthin chlorophyll a/c protein 8
tps:THAPSDRAFT_268146,14.297519175943,11.9983420712682,-0.254077536111795,NA,NA,tps:THAPSDRAFT_268146  predicted protein
tps:THAPSDRAFT_268147,0,0,0,NA,NA,tps:THAPSDRAFT_268147  amino acid/polyamine transporter
tps:THAPSDRAFT_268160,42.081663787173,41.9447736333905,-0.006142423510318,0.99944666533376,NA,tps:THAPSDRAFT_268160  hypothetical protein
tps:THAPSDRAFT_268172,119.365889745651,141.738157020373,0.243138744679163,0.930976489953313,NA,tps:THAPSDRAFT_268172  predicted protein
tps:THAPSDRAFT_268185,44.2806850201197,46.2728322209168,0.056581157891999,0.991612274730638,NA,tps:THAPSDRAFT_268185  hypothetical protein
tps:THAPSDRAFT_268196,3.88398601708752,8.57086995694691,1.15286896524042,NA,NA,tps:THAPSDRAFT_268196  predicted protein
tps:THAPSDRAFT_268206,178.323403345214,284.492238494153,0.674412369710822,0.363180784147171,NA,tps:THAPSDRAFT_268206  hypothetical protein
tps:THAPSDRAFT_268213,64.6035732275935,38.321557650176,-0.750325829962637,0.6998350570345,NA,tps:THAPSDRAFT_268213  hypothetical protein
tps:THAPSDRAFT_268217,9.06413815309759,11.7068139697347,0.364178832823331,NA,NA,tps:THAPSDRAFT_268217  hypothetical protein
tps:THAPSDRAFT_268221,9.13960280861612,9.25233845987122,0.015155539382551,NA,NA,tps:THAPSDRAFT_268221  MYB17; MYB DNA binding protein/ transcription factor-like protein
tps:THAPSDRAFT_268228,0,0,0,NA,NA,tps:THAPSDRAFT_268228  transporter
tps:THAPSDRAFT_268232,229.996575831625,170.173019869314,-0.432259293090634,0.776104816876251,NA,tps:THAPSDRAFT_268232  hypothetical protein
tps:THAPSDRAFT_268234,35.7468913036125,12.342134867687,-1.53690057223631,0.630904705586312,NA,tps:THAPSDRAFT_268234  predicted protein
tps:THAPSDRAFT_268242,20.5259254162462,7.48655632855611,-1.44014864970567,0.584910476329773,NA,tps:THAPSDRAFT_268242  hypothetical protein
tps:THAPSDRAFT_268243,33.2469378992663,16.8827976764524,-0.971589439573082,0.736900677370964,NA,tps:THAPSDRAFT_268243  predicted protein
tps:THAPSDRAFT_268248,43.8642703956895,27.7386618006504,-0.654146207510551,0.836295951199687,NA,tps:THAPSDRAFT_268248  predicted protein
tps:THAPSDRAFT_268300,19.1673556008887,11.0679905216416,-0.783147263729965,NA,NA,tps:THAPSDRAFT_268300  hypothetical protein
tps:THAPSDRAFT_268301,21.6003014387065,5.73695047789353,-1.9067268073844,NA,NA,tps:THAPSDRAFT_268301  hypothetical protein
tps:THAPSDRAFT_268304,1995.83194024502,2613.58271192324,0.389385990126134,0.382255515950811,NA,tps:THAPSDRAFT_268304  hypothetical protein
tps:THAPSDRAFT_268314,42.2364792476941,34.259845368724,-0.302152957165064,0.960081087875186,NA,tps:THAPSDRAFT_268314  hypothetical protein
tps:THAPSDRAFT_268315,3.96375428222082,0.426028815623719,-3.19494252620507,NA,NA,tps:THAPSDRAFT_268315  hypothetical protein
tps:THAPSDRAFT_268327,0,1.54708787505167,3.18240066862838,NA,NA,tps:THAPSDRAFT_268327  hypothetical protein
tps:THAPSDRAFT_268344,18.610263055935,3.75202332140861,-2.30669833694696,0.350763277937682,NA,tps:THAPSDRAFT_268344  predicted protein
tps:THAPSDRAFT_268350,18.0924119880583,8.2052075039794,-1.13501561959547,0.885884851157423,NA,tps:THAPSDRAFT_268350  predicted protein
tps:THAPSDRAFT_268351,50.7117554172505,21.5765322443908,-1.23493920505769,0.640811901817162,NA,tps:THAPSDRAFT_268351  HBP2; hypothetical protein
tps:THAPSDRAFT_268354,0.263229143553141,0,-1.25540175464218,NA,NA,tps:THAPSDRAFT_268354  predicted protein
tps:THAPSDRAFT_268362,8.60622588175032,4.75345744123481,-0.831555594198361,NA,NA,tps:THAPSDRAFT_268362  hypothetical protein
tps:THAPSDRAFT_268364,6.44117165740509,3.83425934061347,-0.744268632890659,NA,NA,tps:THAPSDRAFT_268364  hypothetical protein
tps:THAPSDRAFT_268373,15.1862367499695,19.1446081535462,0.338961701932813,0.970275008434334,NA,tps:THAPSDRAFT_268373  hypothetical protein
tps:THAPSDRAFT_2684,2.61435927646296,4.27952974556869,0.72196976801514,NA,NA,tps:THAPSDRAFT_2684  predicted protein
tps:THAPSDRAFT_268417,16.0842792638349,25.1251878529308,0.6501279304581,0.883673986565227,NA,tps:THAPSDRAFT_268417  hypothetical protein
tps:THAPSDRAFT_268435,0,0,0,NA,NA,tps:THAPSDRAFT_268435  hypothetical protein
tps:THAPSDRAFT_268447,1.26962674062456,2.03916290178318,0.701055478888632,NA,NA,tps:THAPSDRAFT_268447  predicted protein
tps:THAPSDRAFT_268451,3.71584226759138,9.06490250664672,1.30112311806945,NA,NA,tps:THAPSDRAFT_268451  atp-dependant RNA helicase
tps:THAPSDRAFT_268453,4.13584278102705,6.56232186884294,0.65666298696549,NA,NA,tps:THAPSDRAFT_268453  D-lactate dehydrogenase
tps:THAPSDRAFT_268454,2.22950536055483,0.21301440781186,-3.03608561744689,NA,NA,tps:THAPSDRAFT_268454  cyclic nucleotide-activated ion channel
tps:THAPSDRAFT_268461,13.25715457027,4.24409834814011,-1.64290920722873,NA,NA,tps:THAPSDRAFT_268461  ornithine cyclodeaminase
tps:THAPSDRAFT_268475,66.5673401365038,47.2865411029034,-0.488003278446367,0.849775678018678,NA,tps:THAPSDRAFT_268475  hypothetical protein
tps:THAPSDRAFT_268481,7.88683164614597,3.20264724069987,-1.31157136674792,NA,NA,tps:THAPSDRAFT_268481  HSF11; hypothetical protein
tps:THAPSDRAFT_268509,41.5375736014769,8.18660940400763,-2.35046307377286,0.218806872166948,NA,tps:THAPSDRAFT_268509  predicted protein
tps:THAPSDRAFT_268516,70.3626032865225,32.468704558164,-1.11603190774141,0.494860840406021,NA,tps:THAPSDRAFT_268516  predicted protein
tps:THAPSDRAFT_268519,102.464710360435,77.0304411619703,-0.411680327480549,0.888038201657518,NA,tps:THAPSDRAFT_268519  predicted protein
tps:THAPSDRAFT_268526,0,1.70411526249488,3.32854885758861,NA,NA,tps:THAPSDRAFT_268526  hypothetical protein
tps:THAPSDRAFT_268560,14.7395467279965,5.34766709330697,-1.44864776408183,NA,NA,tps:THAPSDRAFT_268560  hypothetical protein
tps:THAPSDRAFT_268576,61.8798880090639,57.123222744561,-0.116511761095682,0.984951127030365,NA,tps:THAPSDRAFT_268576  predicted protein
tps:THAPSDRAFT_268581,9.98405757534156,2.32696867783337,-2.11384621098784,NA,NA,tps:THAPSDRAFT_268581  predicted protein
tps:THAPSDRAFT_268593,65.5758422082254,39.7195135576574,-0.71535993198178,0.835142892566513,NA,tps:THAPSDRAFT_268593  hypothetical protein
tps:THAPSDRAFT_268614,0,0.426028815623719,1.34418352231213,NA,NA,tps:THAPSDRAFT_268614  pseudouridylate synthase
tps:THAPSDRAFT_268615,8.69649867564855,1.16348433891669,-2.95067931379829,NA,NA,tps:THAPSDRAFT_268615  dehydrogenase
tps:THAPSDRAFT_268629,1.20312816464026,6.58462876685341,2.42763044098199,NA,NA,tps:THAPSDRAFT_268629  hypothetical protein
tps:THAPSDRAFT_268650,10.6834722121027,4.46826620495721,-1.26352048703324,0.837347816657521,NA,tps:THAPSDRAFT_268650  APB2; beta subunit of clathrin adaptor complex AP2
tps:THAPSDRAFT_268653,350.191999553277,213.981727576201,-0.70861862801978,0.589458744965559,NA,tps:THAPSDRAFT_268653  predicted protein
tps:THAPSDRAFT_268655,0.263229143553141,2.98220170936604,3.17866815251639,NA,NA,tps:THAPSDRAFT_268655  histone deacetylase 1 HDAC Hda1p
tps:THAPSDRAFT_268695,51.3593880859938,52.0122045181296,0.013290826318357,0.998325780628241,NA,tps:THAPSDRAFT_268695  predicted protein
tps:THAPSDRAFT_268713,2747.76945683557,2771.34504175643,0.012632872042407,0.996176117999233,NA,tps:THAPSDRAFT_268713  hypothetical protein
tps:THAPSDRAFT_268737,0,0.872613254187515,2.34835550084015,NA,NA,tps:THAPSDRAFT_268737  hypothetical protein
tps:THAPSDRAFT_26874,245.566859960522,199.645061748643,-0.298210577102654,0.812547107820301,NA,tps:THAPSDRAFT_26874  predicted protein
tps:THAPSDRAFT_268740,13.8368417442116,12.1888298057271,-0.182603588185122,NA,NA,tps:THAPSDRAFT_268740  hypothetical protein
tps:THAPSDRAFT_268744,10.5547786697489,4.02474707507239,-1.3810028765524,NA,NA,tps:THAPSDRAFT_268744  predicted protein
tps:THAPSDRAFT_268745,30.872242278508,10.8267695920252,-1.50782310469213,0.746047659612388,NA,tps:THAPSDRAFT_268745  hypothetical protein
tps:THAPSDRAFT_268766,6.36140339227179,2.44157078578785,-1.37807981018783,NA,NA,tps:THAPSDRAFT_268766  ABC transporter
tps:THAPSDRAFT_268788,2.9327146163868,3.1335357209131,0.06873992377029,NA,NA,tps:THAPSDRAFT_268788  MYB18; MYB DNA binding protein/ transcription factor-like protein
tps:THAPSDRAFT_268793,2.53028740171489,3.4038511827022,0.447799776013979,NA,NA,tps:THAPSDRAFT_268793  AMT6; ammonium transporter
tps:THAPSDRAFT_268822,57.6086417759889,34.5999428945487,-0.733859254979665,0.746047659612388,NA,tps:THAPSDRAFT_268822  predicted protein
tps:THAPSDRAFT_268830,83.8078226053058,68.69554952765,-0.284949167518025,0.920788656234153,NA,tps:THAPSDRAFT_268830  hypothetical protein
tps:THAPSDRAFT_268840,8.42261487309116,16.4029703569923,0.949243835384614,0.899085143677308,NA,tps:THAPSDRAFT_268840  hypothetical protein
tps:THAPSDRAFT_268845,20.7201910839096,16.5134128980017,-0.319078868901862,0.97546475300066,NA,tps:THAPSDRAFT_268845  hypothetical protein
tps:THAPSDRAFT_268857,21.1409093179546,16.7699468435684,-0.331143967136747,0.968843720524718,NA,tps:THAPSDRAFT_268857  hypothetical protein
tps:THAPSDRAFT_268862,102.624188290876,78.7306007961949,-0.383219475630334,0.84178547659357,NA,tps:THAPSDRAFT_268862  predicted protein
tps:THAPSDRAFT_268863,8.4883957284661,3.4841161514942,-1.28821799307349,NA,NA,tps:THAPSDRAFT_268863  ABC transporter
tps:THAPSDRAFT_268867,1.48633690703655,1.74522650837503,0.239869632665945,NA,NA,tps:THAPSDRAFT_268867  serine protease
tps:THAPSDRAFT_268880,4.91897043223164,0.581742169458343,-3.10543172853446,NA,NA,tps:THAPSDRAFT_268880  WD40-repeat protein
tps:THAPSDRAFT_268890,141.904295903921,91.3120261254191,-0.635719448982844,0.733476031105372,NA,tps:THAPSDRAFT_268890  predicted protein
tps:THAPSDRAFT_268895,4230.33682864438,2527.94304634366,-0.742751409792385,0.461470581397917,NA,"tps:THAPSDRAFT_268895  SIT1; silicic acid transporter, silicon transport"
tps:THAPSDRAFT_268902,70.6852507584624,81.1923282365716,0.202888113773224,0.963224511708538,NA,tps:THAPSDRAFT_268902  predicted protein
tps:THAPSDRAFT_268904,0,0.581742169458343,1.75938944051201,NA,NA,tps:THAPSDRAFT_268904  hypothetical protein
tps:THAPSDRAFT_268931,0,1.27808644687116,2.91610631883993,NA,NA,tps:THAPSDRAFT_268931  hypothetical protein
tps:THAPSDRAFT_268943,90.956554250385,90.3007390627517,-0.008014931100834,0.998606880108725,NA,tps:THAPSDRAFT_268943  hypothetical protein
tps:THAPSDRAFT_268958,508.498920966343,345.395697681702,-0.559686386908757,0.651168865089982,NA,tps:THAPSDRAFT_268958  hypothetical protein
tps:THAPSDRAFT_268965,0,1.03139191670112,2.5971715851924,NA,NA,tps:THAPSDRAFT_268965  acnB; aconitase hydratase 2
tps:THAPSDRAFT_2690,11.2092127785997,20.5414180022064,0.878176905711615,0.877363059088403,NA,tps:THAPSDRAFT_2690  predicted protein
tps:THAPSDRAFT_269060,10.1409790754634,11.3168735683438,0.159885395157042,NA,NA,tps:THAPSDRAFT_269060  histone deacetylase
tps:THAPSDRAFT_269063,7.08925471686636,5.5202137445984,-0.381405730504762,NA,NA,tps:THAPSDRAFT_269063  hypothetical protein
tps:THAPSDRAFT_269066,197.912879690779,122.480747525274,-0.698619626869989,0.362844548783553,NA,tps:THAPSDRAFT_269066  hypothetical protein
tps:THAPSDRAFT_269095,0,0,0,NA,NA,tps:THAPSDRAFT_269095  methyl transferase-like protein
tps:THAPSDRAFT_269113,52.3000963581036,36.4722254660475,-0.518056046376141,0.917515178328653,NA,tps:THAPSDRAFT_269113  hypothetical protein
tps:THAPSDRAFT_269115,112.699119181073,57.7277090534917,-0.965172722178207,0.543132483544449,NA,tps:THAPSDRAFT_269115  predicted protein
tps:THAPSDRAFT_269135,106.718024434442,81.4635069630629,-0.388462164940349,0.844354588985141,NA,tps:THAPSDRAFT_269135  hypothetical protein
tps:THAPSDRAFT_269141,16.4293241122961,13.9896060930089,-0.226962876962256,0.978941735554198,NA,tps:THAPSDRAFT_269141  predicted protein
tps:THAPSDRAFT_269151,7.28803272420991,5.29036603932973,-0.450012293866284,NA,NA,tps:THAPSDRAFT_269151  hypothetical protein
tps:THAPSDRAFT_269163,60.8352197937762,35.9967910163194,-0.752845135317293,0.7589530322041,NA,tps:THAPSDRAFT_269163  hypothetical protein
tps:THAPSDRAFT_269183,3.43263352519509,1.50225430368825,-1.17806614585704,NA,NA,tps:THAPSDRAFT_269183  membrane transporter
tps:THAPSDRAFT_2693,31.7964653103667,41.339641525877,0.379307064605612,0.919709169019179,NA,tps:THAPSDRAFT_2693  predicted protein
tps:THAPSDRAFT_269325,1.85792113379569,0,-3.72959585117327,NA,NA,tps:THAPSDRAFT_269325  predicted protein
tps:THAPSDRAFT_269327,29.0522329026239,7.97359499619577,-1.87869817607734,0.459373863608967,NA,tps:THAPSDRAFT_269327  rpoD_3; plastid RNA polymerase sigma factor
tps:THAPSDRAFT_269333,0.743168453518276,1.16348433891669,0.656097098052385,NA,NA,tps:THAPSDRAFT_269333  peptide transporter
tps:THAPSDRAFT_269335,0,2.15069970105867,3.65904892795327,NA,NA,tps:THAPSDRAFT_269335  hypothetical protein
tps:THAPSDRAFT_269376,12.3903139046221,15.4811577165983,0.320481083805055,NA,NA,tps:THAPSDRAFT_269376  atp-dependent RNA helicase
tps:THAPSDRAFT_269386,16.7656116112883,12.9424751371171,-0.372637737649813,0.956107735394877,NA,tps:THAPSDRAFT_269386  trypsin-like serine protease
tps:THAPSDRAFT_269391,61.9897815415006,42.4943671802186,-0.545083156942834,0.885884851157423,NA,tps:THAPSDRAFT_269391  hypothetical protein
tps:THAPSDRAFT_269392,23.1728162600919,17.7715872112925,-0.385223564240006,0.951440467137605,NA,tps:THAPSDRAFT_269392  hypothetical protein
tps:THAPSDRAFT_269395,2.40625632928051,2.45272423479308,0.019740028272665,NA,NA,tps:THAPSDRAFT_269395  predicted protein
tps:THAPSDRAFT_269400,3.00782041160064,0.773543937525837,-1.96132551970242,NA,NA,tps:THAPSDRAFT_269400  hypothetical protein
tps:THAPSDRAFT_269403,5.69800320388681,3.12172525510358,-0.882068749199784,NA,NA,tps:THAPSDRAFT_269403  uncharacterized protein
tps:THAPSDRAFT_269416,9.27152337967068,5.92568693728204,-0.642527276500654,NA,NA,tps:THAPSDRAFT_269416  ZFP4; zinc finger like protein
tps:THAPSDRAFT_269421,16.1812619674273,13.426011254616,-0.274388525056526,0.970334171597863,NA,tps:THAPSDRAFT_269421  hypothetical protein
tps:THAPSDRAFT_269423,0,0,0,NA,NA,tps:THAPSDRAFT_269423  hypothetical protein
tps:THAPSDRAFT_269437,312.406301075658,239.367575286979,-0.385697011049487,0.661242775783381,NA,tps:THAPSDRAFT_269437  EF hand-containing protein
tps:THAPSDRAFT_269439,42.7459318264066,45.7665519639456,0.098600235367422,0.990331184744948,NA,tps:THAPSDRAFT_269439  hypothetical protein
tps:THAPSDRAFT_269448,8.9139265626699,5.07735163151787,-0.808561147709924,NA,NA,"tps:THAPSDRAFT_269448  mate efflux protein, multi antimicrobial extrusion family"
tps:THAPSDRAFT_269449,48.8516367134408,86.4715296086746,0.830198169377042,0.453532101788976,NA,tps:THAPSDRAFT_269449  predicted protein
tps:THAPSDRAFT_269459,234.689569757432,169.462663082115,-0.469029209451459,0.819461270475073,NA,tps:THAPSDRAFT_269459  hypothetical protein
tps:THAPSDRAFT_269495,22.9232156659925,9.64884672008184,-1.25415505935339,0.725610462778134,NA,tps:THAPSDRAFT_269495  hypothetical protein
tps:THAPSDRAFT_269496,0,0,0,NA,NA,tps:THAPSDRAFT_269496  ZFP16; hypothetical protein
tps:THAPSDRAFT_269557,8.92253378189945,7.2997773921359,-0.29537910096911,NA,NA,tps:THAPSDRAFT_269557  hypothetical protein
tps:THAPSDRAFT_269559,8.43567583217479,14.3775889714315,0.806211972877976,0.829617125545293,NA,tps:THAPSDRAFT_269559  hypothetical protein
tps:THAPSDRAFT_269572,0.526458287106283,4.10326076879399,2.91623857645574,NA,NA,tps:THAPSDRAFT_269572  hypothetical protein
tps:THAPSDRAFT_269575,12.8991988929646,11.7179674187399,-0.147279858433361,0.990576916486398,NA,tps:THAPSDRAFT_269575  hypothetical protein
tps:THAPSDRAFT_269586,16.31871285925,9.93687227147451,-0.698343987496938,0.910147946516587,NA,tps:THAPSDRAFT_269586  hypothetical protein
tps:THAPSDRAFT_269619,7.40689233618084,0.581742169458343,-3.72124277830651,NA,NA,tps:THAPSDRAFT_269619  ACT5; actin related protein centractin-like protein
tps:THAPSDRAFT_269633,3.21592335878309,8.5253793687792,1.4175274488995,NA,NA,tps:THAPSDRAFT_269633  uncharacterized protein
tps:THAPSDRAFT_269683,4.03419760751521,6.0278215626227,0.588877508162466,NA,NA,tps:THAPSDRAFT_269683  HSP70 domain-containing protein
tps:THAPSDRAFT_269696,15.9423160323321,13.2746637156244,-0.270209871954784,0.979305531572736,NA,tps:THAPSDRAFT_269696  predicted protein
tps:THAPSDRAFT_269699,2.39764911005097,1.54708787505167,-0.644266347163008,0.955899012109706,NA,tps:THAPSDRAFT_269699  hypothetical protein
tps:THAPSDRAFT_269717,1.57937486131885,1.27808644687116,-0.303745164765167,NA,NA,tps:THAPSDRAFT_269717  HSP70 domain-containing protein
tps:THAPSDRAFT_269723,3.71584226759138,1.367753589598,-1.43107110075526,NA,NA,tps:THAPSDRAFT_269723  hypothetical protein
tps:THAPSDRAFT_269735,41.0683475503421,35.2081403107412,-0.221303941013121,0.970727838048459,NA,tps:THAPSDRAFT_269735  predicted protein
tps:THAPSDRAFT_269752,4.03419760751521,0,-4.85765503362271,NA,NA,tps:THAPSDRAFT_269752  hypothetical protein
tps:THAPSDRAFT_269759,15.7283710263042,16.537690846425,0.079065685336853,0.996176117999233,NA,tps:THAPSDRAFT_269759  hypothetical protein
tps:THAPSDRAFT_269765,0,0.852057631247439,2.33538260498141,NA,NA,tps:THAPSDRAFT_269765  psedouridylate synthase
tps:THAPSDRAFT_269792,2.08790098935668,1.16348433891669,-0.846975044367529,NA,NA,tps:THAPSDRAFT_269792  ANX1; annexin
tps:THAPSDRAFT_269798,2.25604473885282,0.852057631247439,-1.39516264122767,NA,NA,tps:THAPSDRAFT_269798  hypothetical protein
tps:THAPSDRAFT_2698,64.9462703758013,56.3195170714855,-0.204098163263118,0.964997233196939,NA,tps:THAPSDRAFT_2698  predicted protein
tps:THAPSDRAFT_269826,16.6327645895591,8.78257033115019,-0.9196787076625,0.897530552031752,NA,"tps:THAPSDRAFT_269826  cyclin, cyclin d, cell cycle control"
